opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value
EI7DU48C,Zane Levy,MG Advanced,Kan-code,Lost,9/8/17,12/14/17,0
EHPG1PNC,Violet Mclelland,GTX Basic,Kan-code,Won,9/11/17,12/18/17,644
YND6FAFG,Corliss Cosme,MG Special,Kan-code,Lost,9/12/17,12/1/17,0
64SDWSQH,Maureen Marcano,GTX Plus Pro,Kan-code,Won,9/12/17,9/20/17,4870
ZQC7YA4X,Kami Bicknell,GTXPro,Kan-code,Lost,9/13/17,11/17/17,0
MN4ZHCUZ,Cassey Cress,GTXPro,Kan-code,Won,9/14/17,11/23/17,3822
ENDKZ399,Corliss Cosme,GTX Plus Pro,Kan-code,Won,9/16/17,9/24/17,5820
7IZQJIPA,Maureen Marcano,GTXPro,Kan-code,Won,9/17/17,12/27/17,4812
1374WYJG,Violet Mclelland,MG Advanced,Kan-code,Won,9/19/17,12/31/17,3248
XZKZYO55,Daniell Hammack,GTXPro,Kan-code,Won,9/20/17,12/16/17,4865
6C2CJX31,Donn Cantrell,GTX Plus Basic,Kan-code,Lost,9/20/17,12/23/17,0
QHP95ULI,Corliss Cosme,GTXPro,Kan-code,Lost,9/21/17,9/25/17,0
C3HN12Z8,Maureen Marcano,GTX Basic,Kan-code,Lost,9/21/17,10/3/17,0
7FLPKZN7,Kami Bicknell,GTXPro,Kan-code,Engaging,9/23/17,00/00/0000,0
WN9ZY701,Boris Faz,GTX Plus Basic,Kan-code,Lost,9/24/17,12/14/17,0
I83GQQHA,Markita Hansen,MG Advanced,Kan-code,Lost,9/24/17,10/5/17,0
NDMEB0VG,Garret Kinder,MG Advanced,Kan-code,Lost,9/27/17,10/5/17,0
ZP9HW0LH,Vicki Laflamme,MG Advanced,Kan-code,Won,9/27/17,10/3/17,3794
12HOWQMI,Garret Kinder,GTXPro,Kan-code,Won,9/30/17,10/7/17,5203
UU7QH2WX,Rosalina Dieter,MG Special,Kan-code,Lost,10/7/17,10/15/17,0
9G85W8XE,Corliss Cosme,GTX Plus Basic,Kan-code,Lost,10/10/17,10/15/17,0
EC9H6XHB,Rosie Papadopoulos,MG Special,Kan-code,Lost,10/11/17,11/22/17,0
YHOVVBSP,Donn Cantrell,MG Advanced,Kan-code,Lost,10/13/17,12/10/17,0
3IQ19UZ2,Hayden Neloms,MG Advanced,Kan-code,Won,10/13/17,10/14/17,3250
NXHAAD08,Zane Levy,GTX Plus Basic,Kan-code,Won,10/17/17,12/10/17,1129
IKDFG91F,Corliss Cosme,MG Advanced,Kan-code,Lost,10/19/17,12/26/17,0
GHOQQYQM,Wilburn Farren,GTXPro,Kan-code,Won,10/19/17,12/25/17,4734
4MXSHU7X,Corliss Cosme,GTK 500,Kan-code,Lost,10/22/17,11/30/17,0
B894QWQM,Garret Kinder,GTXPro,Kan-code,Won,10/22/17,10/29/17,5360
OX0NE27G,Zane Levy,GTX Plus Basic,Kan-code,Won,10/23/17,10/31/17,1195
56D231XJ,Maureen Marcano,GTX Plus Pro,Kan-code,Lost,10/26/17,10/31/17,0
ESNS1OS9,Kami Bicknell,GTX Plus Pro,Kan-code,Won,10/31/17,11/7/17,4742
W2ZRP2EC,Vicki Laflamme,MG Special,Kan-code,Lost,10/31/17,11/3/17,0
AEH9XJ3T,Cassey Cress,GTX Plus Basic,Kan-code,Lost,11/1/17,11/13/17,0
G7ZZG9DI,James Ascencio,GTX Basic,Kan-code,Won,11/9/17,11/22/17,443
49TIKZ5B,Kary Hendrixson,GTX Basic,Kan-code,Won,11/9/17,11/14/17,606
24BCH90I,Maureen Marcano,GTX Plus Basic,Kan-code,Won,11/12/17,11/15/17,1124
GQ13O0AQ,Kami Bicknell,GTXPro,Kan-code,Lost,11/15/17,11/22/17,0
B5OXRZTT,Zane Levy,GTX Basic,Kan-code,Won,11/15/17,11/25/17,530
QVWPMJ8R,Donn Cantrell,GTX Plus Pro,Kan-code,Won,11/19/17,11/28/17,6540
C09PGOZG,Kary Hendrixson,GTX Basic,Kan-code,Won,11/20/17,12/4/17,589
F0XGEQOE,Cassey Cress,MG Advanced,Kan-code,Lost,11/21/17,11/25/17,0
U0XDMZK8,Violet Mclelland,MG Special,Kan-code,Won,11/22/17,12/5/17,47
4ZQTMS3Z,Violet Mclelland,MG Special,Kan-code,Engaging,11/23/17,00/00/0000,0
B133ECHC,Vicki Laflamme,GTX Plus Pro,Kan-code,Lost,11/25/17,12/5/17,0
TBS5Y874,Reed Clapper,GTX Plus Pro,Kan-code,Won,12/9/17,12/17/17,6456
9RGWSKNU,Gladys Colclough,GTX Plus Pro,Kan-code,Prospecting,00/00/0000,00/00/0000,0
N0ONCYVZ,Donn Cantrell,MG Special,Kinnamplus,Lost,11/23/16,3/30/17,0
1HVNTEPV,Rosie Papadopoulos,GTXPro,Kinnamplus,Won,12/12/16,3/11/17,4465
VR9NYBOV,Garret Kinder,MG Special,Kinnamplus,Won,12/13/16,3/6/17,41
VOAN1NXG,Donn Cantrell,GTX Basic,Kinnamplus,Won,12/20/16,3/12/17,579
F90O03ZH,Donn Cantrell,GTXPro,Kinnamplus,Lost,12/25/16,3/23/17,0
L1EJIE5L,Reed Clapper,GTXPro,Kinnamplus,Lost,1/6/17,3/17/17,0
ES9L0DXE,Garret Kinder,MG Special,Kinnamplus,Won,1/26/17,5/22/17,59
5Q8BQ64R,Wilburn Farren,MG Advanced,Kinnamplus,Won,2/8/17,5/22/17,3645
IQ9W1X36,Corliss Cosme,MG Special,Kinnamplus,Won,2/23/17,3/2/17,50
DEHQTB8B,Boris Faz,MG Special,Kinnamplus,Engaging,3/1/17,00/00/0000,0
Q16BQCEL,Boris Faz,GTX Plus Basic,Kinnamplus,Won,3/2/17,3/18/17,1001
Y23HQJRG,Violet Mclelland,MG Special,Kinnamplus,Won,3/7/17,5/6/17,53
Y34MVXP3,Rosie Papadopoulos,MG Advanced,Kinnamplus,Won,3/12/17,6/27/17,3443
3ZILMRQK,Donn Cantrell,GTX Plus Pro,Kinnamplus,Lost,3/26/17,5/28/17,0
5RUF6451,Wilburn Farren,GTX Basic,Kinnamplus,Won,3/29/17,4/4/17,589
20CVXRTX,Vicki Laflamme,GTXPro,Kinnamplus,Engaging,4/1/17,00/00/0000,0
V7YVW4U0,Rosie Papadopoulos,GTXPro,Kinnamplus,Won,4/2/17,4/12/17,3731
RFNRVNXJ,Rosie Papadopoulos,GTXPro,Kinnamplus,Won,4/3/17,5/20/17,5763
JO4MF90Q,Cassey Cress,GTX Basic,Kinnamplus,Lost,4/6/17,4/15/17,0
9EGAFG1B,Cassey Cress,GTXPro,Kinnamplus,Lost,4/22/17,5/8/17,0
N6185PK0,Wilburn Farren,GTX Basic,Kinnamplus,Won,4/27/17,5/13/17,525
PE3CL3ME,Violet Mclelland,MG Special,Kinnamplus,Lost,4/28/17,6/10/17,0
SOE904XE,Donn Cantrell,GTX Plus Basic,Kinnamplus,Won,5/5/17,8/26/17,1161
EF24VTVA,James Ascencio,GTX Plus Pro,Kinnamplus,Engaging,5/14/17,00/00/0000,0
POXC3DA1,Garret Kinder,GTX Plus Pro,Kinnamplus,Lost,5/24/17,9/21/17,0
GPC8PLM7,Donn Cantrell,GTX Basic,Kinnamplus,Won,5/27/17,9/2/17,481
EMIAKHPF,Donn Cantrell,GTX Plus Pro,Kinnamplus,Won,6/10/17,9/21/17,5051
DJ2GWNGZ,Reed Clapper,GTX Basic,Kinnamplus,Won,6/10/17,9/5/17,551
8GISH3I9,Garret Kinder,MG Special,Kinnamplus,Lost,6/14/17,6/27/17,0
LXLU6LFC,Daniell Hammack,MG Advanced,Kinnamplus,Lost,6/23/17,8/30/17,0
Z3QJESWJ,Corliss Cosme,GTX Plus Pro,Kinnamplus,Won,6/24/17,8/22/17,5038
B8TD9HCN,Violet Mclelland,MG Advanced,Kinnamplus,Won,6/29/17,7/11/17,3172
PEFTXK4Q,Wilburn Farren,MG Advanced,Kinnamplus,Won,6/29/17,9/10/17,3350
STG85Q0N,Donn Cantrell,GTX Basic,Kinnamplus,Lost,7/5/17,7/6/17,0
K7056XS7,Rosie Papadopoulos,MG Advanced,Kinnamplus,Engaging,7/5/17,00/00/0000,0
593L4BNI,Violet Mclelland,GTX Basic,Kinnamplus,Lost,7/7/17,7/14/17,0
DJXM9LIW,Donn Cantrell,GTX Plus Basic,Kinnamplus,Won,7/8/17,7/14/17,1020
GUJNYTXN,Garret Kinder,GTX Basic,Kinnamplus,Won,7/8/17,7/9/17,483
YCA44Q4U,Wilburn Farren,MG Special,Kinnamplus,Won,7/16/17,7/25/17,52
3CB3WNBM,Boris Faz,GTX Basic,Kinnamplus,Engaging,7/17/17,00/00/0000,0
TDJ3N8EJ,Kami Bicknell,MG Advanced,Kinnamplus,Engaging,7/20/17,00/00/0000,0
AWCGYWTE,Moses Frase,MG Special,Kinnamplus,Engaging,7/22/17,00/00/0000,0
292W4P09,Corliss Cosme,GTX Basic,Kinnamplus,Won,7/23/17,7/25/17,630
S3LATQVJ,Versie Hillebrand,GTX Plus Basic,Kinnamplus,Engaging,7/23/17,00/00/0000,0
1WA46LC9,Wilburn Farren,GTX Basic,Kinnamplus,Won,7/23/17,7/30/17,538
H5E0GSHQ,Violet Mclelland,MG Special,Kinnamplus,Lost,7/24/17,7/30/17,0
1976N63N,Darcel Schlecht,GTX Plus Basic,Kinnamplus,Engaging,7/26/17,00/00/0000,0
IH4M0XTK,Cassey Cress,MG Advanced,Kinnamplus,Won,8/1/17,8/9/17,3156
3Z2AMU5T,Reed Clapper,MG Advanced,Kinnamplus,Lost,8/2/17,11/23/17,0
LT75S3LM,Reed Clapper,GTXPro,Kinnamplus,Won,8/3/17,8/11/17,5401
2QISWUQ9,Cassey Cress,GTX Basic,Kinnamplus,Lost,8/9/17,12/5/17,0
COJKCSVG,Corliss Cosme,GTX Basic,Kinnamplus,Lost,8/10/17,8/22/17,0
LDIBOTNO,Daniell Hammack,GTXPro,Kinnamplus,Won,8/30/17,9/7/17,5544
ZNOARPNW,Boris Faz,GTX Plus Pro,Kinnamplus,Won,9/4/17,9/13/17,4954
RAPX57I3,Boris Faz,MG Special,Kinnamplus,Won,9/8/17,11/25/17,57
G7HADWB0,Corliss Cosme,GTXPro,Kinnamplus,Won,9/13/17,9/18/17,4535
HEG2JK9Y,Daniell Hammack,GTX Plus Basic,Kinnamplus,Lost,9/25/17,10/3/17,0
YKZFQT7K,Cassey Cress,GTX Basic,Kinnamplus,Lost,9/26/17,10/5/17,0
F9THW1PW,Corliss Cosme,GTX Basic,Kinnamplus,Won,9/27/17,10/5/17,495
88PIK8A6,Violet Mclelland,MG Special,Kinnamplus,Lost,9/29/17,10/8/17,0
JGZ3F67I,Donn Cantrell,GTX Basic,Kinnamplus,Lost,10/1/17,10/7/17,0
AJKE7ACY,Violet Mclelland,MG Special,Kinnamplus,Won,10/2/17,10/11/17,50
V9UM2K16,Corliss Cosme,GTX Plus Pro,Kinnamplus,Won,10/9/17,10/15/17,5711
V4PVZC5L,Boris Faz,MG Special,Kinnamplus,Lost,10/10/17,10/18/17,0
BUFF2EP5,Daniell Hammack,GTXPro,Kinnamplus,Won,10/15/17,11/1/17,5113
YT5GLR6D,Cassey Cress,MG Advanced,Kinnamplus,Won,10/24/17,11/2/17,3588
HFER9GET,Cassey Cress,GTXPro,Kinnamplus,Won,10/30/17,11/4/17,5239
50OYB2YN,Corliss Cosme,GTX Plus Basic,Kinnamplus,Won,11/11/17,11/20/17,1180
1V3O11ZD,Cassey Cress,GTX Basic,Kinnamplus,Lost,11/13/17,11/23/17,0
AIBZQM42,Daniell Hammack,GTX Plus Basic,Kinnamplus,Won,11/13/17,11/20/17,1224
SH1NTXPV,Violet Mclelland,MG Advanced,Kinnamplus,Won,11/14/17,11/29/17,3342
CAONNFXN,Darcel Schlecht,GTX Basic,Kinnamplus,Prospecting,00/00/0000,00/00/0000,0
3TMNC3GW,Lajuana Vencill,MG Advanced,Kinnamplus,Prospecting,00/00/0000,00/00/0000,0
FF45BXTL,Vicki Laflamme,MG Advanced,Konex,Won,11/24/16,3/27/17,3671
V9E582SK,Garret Kinder,GTX Basic,Konex,Won,11/27/16,3/16/17,469
IT10CFQH,Rosalina Dieter,GTX Basic,Konex,Won,11/27/16,3/26/17,538
41MURAI5,Corliss Cosme,GTX Basic,Konex,Won,12/1/16,3/28/17,590
LC85AQ1I,Vicki Laflamme,GTX Basic,Konex,Won,12/12/16,3/18/17,443
3KR50X38,Corliss Cosme,GTX Plus Basic,Konex,Won,12/17/16,3/13/17,1255
MOLGOSGE,Kary Hendrixson,GTX Plus Pro,Konex,Won,12/28/16,3/13/17,5515
HHBA93J5,Kary Hendrixson,GTX Basic,Konex,Won,1/6/17,3/27/17,532
W2JCRPLX,Markita Hansen,MG Advanced,Konex,Won,1/8/17,3/22/17,3220
J28ZRO9G,Wilburn Farren,MG Advanced,Konex,Won,1/14/17,5/18/17,2880
FUVQ5UKB,Daniell Hammack,MG Advanced,Konex,Won,1/20/17,5/20/17,3194
F5VDTC4M,Rosalina Dieter,MG Special,Konex,Lost,1/23/17,5/6/17,0
O11S2R63,Boris Faz,GTX Plus Basic,Konex,Won,2/3/17,6/3/17,1121
6AWEAWCM,Kary Hendrixson,GTXPro,Konex,Lost,2/3/17,5/15/17,0
GQCRMEIL,Zane Levy,GTX Plus Basic,Konex,Won,2/4/17,6/2/17,1068
PW5OGY78,Vicki Laflamme,MG Special,Konex,Lost,2/8/17,5/29/17,0
VC94R5H8,Vicki Laflamme,GTX Basic,Konex,Won,2/9/17,3/23/17,587
7KXTF2Q6,Kary Hendrixson,GTX Basic,Konex,Won,2/11/17,6/23/17,584
DC7COE9W,Hayden Neloms,MG Advanced,Konex,Won,2/14/17,5/1/17,2873
2R9HXKXT,Boris Faz,GTX Plus Basic,Konex,Lost,2/20/17,5/25/17,0
NPB8ZLEO,Vicki Laflamme,MG Advanced,Konex,Lost,2/24/17,5/13/17,0
WM30CUBE,Wilburn Farren,MG Advanced,Konex,Won,2/25/17,6/2/17,3336
STTAXKIU,Corliss Cosme,GTX Plus Pro,Konex,Won,2/27/17,5/30/17,5159
U6Q0T9KV,Vicki Laflamme,GTX Basic,Konex,Won,3/5/17,6/14/17,642
420PORSF,Rosie Papadopoulos,MG Advanced,Konex,Lost,3/6/17,6/6/17,0
8VG88HMH,Daniell Hammack,GTXPro,Konex,Won,3/10/17,6/28/17,4762
I0CYLPNE,James Ascencio,GTXPro,Konex,Won,3/11/17,5/22/17,4125
OPCLCCQH,Kami Bicknell,GTX Plus Basic,Konex,Engaging,3/16/17,00/00/0000,0
ZTHMJWYZ,Markita Hansen,MG Special,Konex,Won,3/18/17,6/22/17,53
7Z3S4XV9,Vicki Laflamme,GTX Basic,Konex,Lost,3/24/17,4/3/17,0
ELCQKUQU,Markita Hansen,MG Advanced,Konex,Lost,3/27/17,4/6/17,0
H8CLNRM2,Maureen Marcano,GTXPro,Konex,Won,3/27/17,5/26/17,5006
0S4K915N,Kary Hendrixson,GTX Basic,Konex,Lost,3/29/17,5/20/17,0
9B5T5QTA,Maureen Marcano,GTXPro,Konex,Lost,3/29/17,4/4/17,0
2AV40FHB,Donn Cantrell,GTXPro,Konex,Lost,3/30/17,4/1/17,0
YAKIMBKC,Kary Hendrixson,GTX Basic,Konex,Won,3/31/17,4/2/17,609
T8WC5X1B,James Ascencio,GTX Basic,Konex,Lost,4/2/17,4/14/17,0
BG2656VA,Corliss Cosme,GTX Plus Pro,Konex,Won,4/7/17,4/15/17,5684
8LVFBGN4,Kami Bicknell,GTX Plus Basic,Konex,Lost,4/7/17,4/16/17,0
4MMQZHCK,Vicki Laflamme,MG Advanced,Konex,Lost,4/7/17,4/16/17,0
77MKNCO3,Vicki Laflamme,GTX Plus Pro,Konex,Won,4/8/17,4/16/17,5848
I7KV29LC,Cassey Cress,GTX Basic,Konex,Won,4/9/17,4/20/17,598
IFIIB8Y6,Kami Bicknell,GTX Basic,Konex,Lost,4/11/17,4/13/17,0
XNHGOHPW,Boris Faz,MG Advanced,Konex,Won,4/12/17,4/22/17,3223
31I0SB7T,Kami Bicknell,MG Advanced,Konex,Won,4/12/17,4/19/17,3141
YHRVQVPV,Zane Levy,GTX Plus Pro,Konex,Won,4/15/17,4/20/17,4687
D7F2AWWW,Garret Kinder,GTXPro,Konex,Won,4/16/17,4/23/17,3930
JORFI81C,Violet Mclelland,MG Special,Konex,Won,4/17/17,4/25/17,56
Y9Y4TXD9,Corliss Cosme,MG Advanced,Konex,Won,4/18/17,5/3/17,3041
JW4K9O5H,Kami Bicknell,GTX Plus Basic,Konex,Lost,4/23/17,4/25/17,0
DJF1XMC4,Boris Faz,GTX Basic,Konex,Won,4/27/17,4/29/17,584
UXNB9OIB,Daniell Hammack,GTXPro,Konex,Won,4/27/17,4/28/17,5676
OJPTGB57,Reed Clapper,GTX Plus Basic,Konex,Won,5/2/17,5/17/17,1135
OJMME9V9,Boris Faz,GTX Plus Pro,Konex,Won,5/3/17,8/25/17,5747
AS7MJ0S1,Donn Cantrell,GTXPro,Konex,Lost,5/7/17,5/9/17,0
OCHUEK3V,Markita Hansen,GTX Plus Basic,Konex,Lost,5/9/17,5/19/17,0
Q0MRZHN7,Maureen Marcano,MG Special,Konex,Won,5/9/17,5/12/17,57
AVZ1BG3K,Corliss Cosme,MG Advanced,Konex,Lost,5/10/17,5/14/17,0
G5Z0FWAX,Kary Hendrixson,GTXPro,Konex,Lost,5/12/17,8/3/17,0
AZX4XC81,Reed Clapper,MG Advanced,Konex,Lost,5/12/17,8/13/17,0
9HKP3RBS,Rosie Papadopoulos,GTX Basic,Konex,Won,5/12/17,8/4/17,513
TEJBT5CP,Vicki Laflamme,GTX Plus Basic,Konex,Won,5/15/17,6/3/17,1208
CEGQ4V9F,James Ascencio,GTX Plus Basic,Konex,Lost,5/16/17,5/20/17,0
8W87JE97,Markita Hansen,GTXPro,Konex,Lost,5/17/17,8/12/17,0
GAH11YHT,Boris Faz,MG Advanced,Konex,Lost,5/19/17,5/20/17,0
T7HHH8HK,Garret Kinder,GTX Basic,Konex,Won,5/22/17,9/2/17,476
HELQUZNO,Corliss Cosme,GTX Basic,Konex,Won,5/25/17,9/25/17,616
QCH2R1VO,Kary Hendrixson,MG Advanced,Konex,Won,5/26/17,8/12/17,4022
5OQELHMF,Cassey Cress,GTXPro,Konex,Lost,5/27/17,8/14/17,0
9WISPXZW,Reed Clapper,GTX Basic,Konex,Won,6/1/17,6/12/17,562
9DDHZUZB,Vicki Laflamme,GTX Basic,Konex,Won,6/4/17,6/8/17,600
N9ZXCBTU,Daniell Hammack,GTX Plus Basic,Konex,Won,6/16/17,6/25/17,985
CQZSFN7C,Markita Hansen,GTK 500,Konex,Lost,6/17/17,8/15/17,0
IVCON5CU,Zane Levy,GTX Plus Basic,Konex,Won,6/19/17,9/20/17,1213
REVQ7DSW,Cassey Cress,GTXPro,Konex,Lost,6/20/17,8/8/17,0
LWX9V7HI,Cassey Cress,MG Special,Konex,Won,6/21/17,9/15/17,59
P1E4KWF7,Rosie Papadopoulos,MG Special,Konex,Won,6/23/17,7/1/17,59
KDRIBXNQ,Violet Mclelland,MG Special,Konex,Won,6/23/17,8/15/17,50
29VR6EL4,Hayden Neloms,MG Advanced,Konex,Lost,6/28/17,9/14/17,0
MG7CZFIG,Markita Hansen,MG Advanced,Konex,Won,7/1/17,9/30/17,3225
5COSD90U,Markita Hansen,GTX Basic,Konex,Lost,7/2/17,7/9/17,0
YZJLPVJG,Donn Cantrell,GTX Plus Pro,Konex,Won,7/3/17,7/4/17,4915
UEXJN3Y6,Kami Bicknell,GTX Plus Basic,Konex,Won,7/5/17,7/12/17,1230
OJWV4RT2,Kary Hendrixson,GTX Basic,Konex,Lost,7/7/17,7/9/17,0
COGZW25D,Cassey Cress,GTX Plus Basic,Konex,Won,7/8/17,7/16/17,861
AW1U6QKR,Donn Cantrell,MG Special,Konex,Won,7/8/17,7/14/17,55
QUAD5082,Boris Faz,MG Advanced,Konex,Lost,7/11/17,7/21/17,0
M93A8LTF,Reed Clapper,GTX Plus Basic,Konex,Won,7/11/17,7/20/17,1076
VIHXI2JA,Markita Hansen,GTX Plus Basic,Konex,Lost,7/13/17,7/14/17,0
1KVGSF08,Corliss Cosme,GTX Plus Pro,Konex,Won,7/14/17,9/23/17,4989
DPAEMTHC,Donn Cantrell,GTX Basic,Konex,Lost,7/14/17,7/15/17,0
TT5QRQTF,Vicki Laflamme,MG Special,Konex,Won,7/15/17,7/21/17,61
OO3BM7A9,Hayden Neloms,MG Advanced,Konex,Won,7/17/17,11/3/17,3700
BV4JZ4G8,Kami Bicknell,GTX Basic,Konex,Lost,7/17/17,7/19/17,0
0KVZKA5T,Vicki Laflamme,MG Special,Konex,Lost,7/18/17,7/25/17,0
F0OWRRLN,Vicki Laflamme,MG Advanced,Konex,Won,7/18/17,7/28/17,3405
M10S36W3,Wilburn Farren,GTX Plus Pro,Konex,Won,7/18/17,11/6/17,5559
ROSYV895,Daniell Hammack,MG Advanced,Konex,Lost,7/20/17,11/9/17,0
LIYJSU0E,Daniell Hammack,GTX Plus Pro,Konex,Won,7/21/17,7/22/17,5118
12HRYJQH,Kary Hendrixson,GTX Basic,Konex,Won,7/22/17,7/23/17,442
4942W0E7,Kami Bicknell,MG Advanced,Konex,Won,7/23/17,8/20/17,3335
DZP0MNRM,Niesha Huffines,GTX Plus Basic,Konex,Engaging,7/25/17,00/00/0000,0
9B7FS6YL,Darcel Schlecht,GTXPro,Konex,Engaging,7/27/17,00/00/0000,0
BY1TB6D2,Markita Hansen,GTXPro,Konex,Won,7/27/17,7/28/17,4209
A3I4JHP0,Daniell Hammack,GTX Plus Basic,Konex,Won,7/29/17,8/6/17,1189
KRK5YFGW,James Ascencio,GTXPro,Konex,Won,7/29/17,8/8/17,4941
5B4H3E7V,Vicki Laflamme,MG Special,Konex,Lost,7/31/17,8/5/17,0
BVKAXY66,Zane Levy,GTXPro,Konex,Won,7/31/17,8/20/17,6069
ZJ76J97A,Vicki Laflamme,GTXPro,Konex,Won,8/1/17,8/19/17,5300
PBVC1VI7,Kary Hendrixson,GTX Plus Basic,Konex,Lost,8/3/17,11/9/17,0
R6F1053X,Donn Cantrell,GTXPro,Konex,Won,8/4/17,8/11/17,5186
2PP30ME4,Corliss Cosme,GTX Plus Basic,Konex,Lost,8/6/17,11/4/17,0
EETBBG75,Garret Kinder,MG Advanced,Konex,Won,8/6/17,9/20/17,3971
6W7QAH1B,Kami Bicknell,GTX Basic,Konex,Won,8/6/17,12/18/17,510
AOVU3VUJ,Markita Hansen,GTX Basic,Konex,Lost,8/7/17,11/17/17,0
0SIWRBDT,Daniell Hammack,GTX Plus Basic,Konex,Won,8/8/17,12/22/17,1135
AQFXE1TA,Donn Cantrell,GTXPro,Konex,Won,8/9/17,9/15/17,4662
3F9NDPA0,Maureen Marcano,GTX Plus Basic,Konex,Won,8/9/17,8/10/17,1102
96MOALT0,Kary Hendrixson,GTX Basic,Konex,Won,8/13/17,8/18/17,573
JTXYATXL,Zane Levy,GTX Basic,Konex,Won,8/13/17,11/15/17,510
PA3EXPCW,Maureen Marcano,GTX Plus Basic,Konex,Lost,8/22/17,12/1/17,0
6IJNBKST,Maureen Marcano,GTX Basic,Konex,Lost,8/24/17,8/31/17,0
7OXU784Y,Kami Bicknell,MG Special,Konex,Won,9/1/17,11/25/17,62
283Y9ULR,Vicki Laflamme,MG Special,Konex,Won,9/2/17,9/23/17,47
DCZOTU5X,Kary Hendrixson,GTX Basic,Konex,Lost,9/5/17,11/13/17,0
M765WQ4W,Corliss Cosme,GTXPro,Konex,Won,9/9/17,9/13/17,5067
GIWI7CWJ,Boris Faz,GTX Plus Basic,Konex,Won,9/11/17,12/30/17,1140
ML5QMJPM,Garret Kinder,MG Advanced,Konex,Won,9/12/17,12/5/17,3497
SWXO4J19,Zane Levy,GTX Plus Basic,Konex,Won,9/12/17,11/20/17,1029
EJ8YBRD3,Corliss Cosme,GTX Basic,Konex,Lost,9/13/17,11/3/17,0
ZJAIST7C,Rosie Papadopoulos,GTXPro,Konex,Won,9/14/17,12/31/17,5153
F0KWRLK1,Vicki Laflamme,GTXPro,Konex,Won,9/14/17,11/15/17,5348
LOSUVU4T,Markita Hansen,GTX Plus Pro,Konex,Lost,9/16/17,12/9/17,0
PEGFPDVU,Violet Mclelland,GTXPro,Konex,Won,9/16/17,9/30/17,5604
VA0I9SDD,Zane Levy,GTXPro,Konex,Won,9/16/17,9/27/17,5360
9F407X6U,Rosalina Dieter,MG Special,Konex,Won,9/17/17,12/2/17,49
S0MZHYQC,Zane Levy,GTXPro,Konex,Won,9/17/17,9/27/17,4800
CNLE5EJ2,Daniell Hammack,GTX Plus Pro,Konex,Won,9/24/17,10/5/17,5378
0SD3OBQI,Boris Faz,GTX Plus Basic,Konex,Lost,9/26/17,11/6/17,0
SUX7JFN7,Daniell Hammack,GTX Plus Basic,Konex,Lost,9/26/17,11/19/17,0
792JYPG1,Donn Cantrell,MG Advanced,Konex,Won,9/28/17,10/8/17,3557
EGOU8GB1,Maureen Marcano,GTX Plus Basic,Konex,Won,9/28/17,12/9/17,1292
75JW1GRR,Markita Hansen,GTX Plus Basic,Konex,Lost,9/29/17,10/9/17,0
84N2YHUB,Cassey Cress,GTX Basic,Konex,Lost,10/1/17,12/1/17,0
8EPT4HEV,Corliss Cosme,GTX Plus Pro,Konex,Lost,10/1/17,10/7/17,0
XUEHL04Z,Boris Faz,GTX Plus Basic,Konex,Lost,10/2/17,10/4/17,0
2GQAAHG6,Reed Clapper,MG Advanced,Konex,Won,10/2/17,10/12/17,3670
1D8XLZQ8,Hayden Neloms,MG Advanced,Konex,Won,10/3/17,11/21/17,3795
6WIQG92N,Elease Gluck,GTK 500,Konex,Lost,10/5/17,10/18/17,0
KFZ37330,Boris Faz,GTX Basic,Konex,Won,10/6/17,12/14/17,492
MR49QBLO,Boris Faz,MG Advanced,Konex,Won,10/8/17,11/21/17,3264
7FGVY6GK,Kami Bicknell,GTX Basic,Konex,Won,10/9/17,10/10/17,565
77UHLYMA,Zane Levy,GTX Basic,Konex,Lost,10/10/17,10/11/17,0
XULGG5K8,Kary Hendrixson,GTX Basic,Konex,Lost,10/11/17,10/13/17,0
LFMLZPA5,Daniell Hammack,GTXPro,Konex,Lost,10/13/17,10/22/17,0
9RC58SP0,Kary Hendrixson,GTX Basic,Konex,Lost,10/15/17,10/26/17,0
3MKAQ2YI,Corliss Cosme,GTX Plus Basic,Konex,Lost,10/18/17,10/25/17,0
9EHFBSBG,Garret Kinder,GTX Plus Pro,Konex,Won,10/18/17,10/25/17,4751
BP3I9G0F,Corliss Cosme,GTX Plus Basic,Konex,Won,10/19/17,10/21/17,1105
R1Z8J1JL,Reed Clapper,GTX Plus Basic,Konex,Won,10/20/17,12/21/17,903
2DY9U1V7,Rosie Papadopoulos,GTXPro,Konex,Engaging,10/20/17,00/00/0000,0
FV7Y3ZPO,Rosie Papadopoulos,MG Advanced,Konex,Lost,10/29/17,11/3/17,0
P2YWZPES,Vicki Laflamme,GTX Basic,Konex,Won,10/30/17,11/4/17,622
FAS4V07H,Cassey Cress,MG Advanced,Konex,Won,10/31/17,12/10/17,2695
M23VU0A9,Rosie Papadopoulos,GTX Plus Pro,Konex,Lost,11/4/17,11/14/17,0
3UA6O3NG,Reed Clapper,GTX Plus Pro,Konex,Won,11/5/17,11/7/17,6767
OHJX1K09,Kami Bicknell,GTX Basic,Konex,Lost,11/13/17,11/14/17,0
LRP5IXX5,Reed Clapper,GTX Plus Pro,Konex,Lost,11/14/17,11/23/17,0
S9DDUFGP,Kary Hendrixson,GTX Basic,Konex,Lost,11/15/17,11/28/17,0
